Order ID,Order Date,State,Region,Category,Product,Segment,Sales,Profit,Discount,Units Sold
11695,2023-08-26,Delhi,North,Apparel,Jeans,Consumer,34639.19,2944.06,0.26,6
11696,2024-03-09,Delhi,South,Electronics,Echo Dot,Corporate,40735.51,2210.49,0.49,1
11697,2023-09-28,West Bengal,East,Apparel,Jacket,Corporate,27016.16,4238.81,0.36,2
11698,2023-05-31,Tamil Nadu,South,Apparel,T-Shirt,Consumer,23344.0,2032.85,0.27,9
11699,2023-04-09,Delhi,East,Apparel,Jacket,Corporate,37525.79,2480.76,0.03,5
11700,2023-02-10,Telangana,North,Electronics,Smartphone,Consumer,28748.41,3315.59,0.14,9
11701,2023-05-16,Delhi,East,Electronics,Smartphone,Consumer,37625.42,6340.24,0.18,8
11702,2024-07-25,Maharashtra,North,Apparel,T-Shirt,Corporate,1183.66,103.3,0.36,8
11703,2023-11-30,Maharashtra,West,Electronics,Tablet,Consumer,41201.69,5165.69,0.37,7
11704,2023-12-17,West Bengal,East,Electronics,Tablet,Corporate,14404.89,714.65,0.21,9
11705,2023-08-21,Delhi,West,Home Appliances,Microwave,Consumer,18573.6,2077.16,0.28,4
11706,2024-04-21,Delhi,North,Electronics,Bose Headphones,Corporate,16598.97,3206.8,0.02,5
11707,2024-07-21,West Bengal,South,Electronics,Laptop,Corporate,3476.03,800.85,0.03,8
11708,2023-08-15,Tamil Nadu,East,Apparel,Shoes,Consumer,32364.09,6104.33,0.16,9
11709,2023-01-06,Tamil Nadu,West,Electronics,Tablet,Consumer,26527.99,2288.8,0.03,9
11710,2023-01-07,Delhi,East,Electronics,Echo Dot,Consumer,41220.19,3816.35,0.48,2
11711,2024-04-11,Delhi,West,Apparel,Shoes,Corporate,9628.95,922.89,0.09,2
11712,2024-05-13,Maharashtra,South,Apparel,T-Shirt,Corporate,39982.44,5938.4,0.23,3
11713,2023-12-25,West Bengal,South,Apparel,Jacket,Corporate,6619.42,947.08,0.28,6
11714,2023-05-05,West Bengal,West,Electronics,Smartphone,Consumer,42223.48,7412.29,0.24,3
11715,2024-06-30,Telangana,West,Electronics,Laptop,Corporate,17734.52,693.37,0.36,3
11716,2024-06-27,Karnataka,West,Apparel,Jeans,Consumer,18993.13,3396.24,0.28,1
11717,2023-11-16,Karnataka,West,Electronics,Smartphone,Corporate,17634.23,754.48,0.25,9
11718,2024-08-15,West Bengal,West,Apparel,T-Shirt,Consumer,37169.89,6635.9,0.11,7
11719,2023-01-22,Maharashtra,East,Home Appliances,Microwave,Corporate,10052.57,728.03,0.19,1
11720,2023-12-01,West Bengal,West,Home Appliances,Refrigerator,Consumer,11149.16,2071.8,0.18,2
11721,2024-07-27,Delhi,East,Apparel,Jeans,Consumer,9333.57,1713.22,0.15,6
11722,2024-07-14,Telangana,East,Electronics,Smartphone,Consumer,36848.64,4967.71,0.37,4
11723,2023-10-09,Telangana,East,Apparel,Jeans,Corporate,10096.69,1011.3,0.46,3
11724,2023-11-24,Karnataka,North,Apparel,Jacket,Corporate,7938.06,940.52,0.39,5
11725,2024-08-22,West Bengal,North,Home Appliances,Mixer,Consumer,5541.78,1113.96,0.13,4
11726,2023-07-24,Delhi,East,Electronics,Bose Headphones,Consumer,45277.9,8248.81,0.19,3
11727,2023-09-06,Maharashtra,North,Electronics,Smartphone,Consumer,1635.98,236.37,0.22,9
11728,2024-07-28,Maharashtra,East,Apparel,T-Shirt,Corporate,37769.18,7448.68,0.16,4
11729,2023-09-05,Delhi,North,Electronics,Echo Dot,Corporate,39140.83,4875.83,0.43,8
11730,2024-04-09,Tamil Nadu,East,Apparel,Shoes,Corporate,19084.81,3595.44,0.22,8
11731,2024-01-14,Telangana,North,Apparel,Jacket,Consumer,29898.13,3296.25,0.39,4
11732,2023-05-23,Tamil Nadu,South,Home Appliances,Washing Machine,Consumer,48875.8,4752.48,0.19,3
11733,2023-04-28,Maharashtra,North,Electronics,Tablet,Corporate,36894.94,5389.38,0.01,4
11734,2024-02-04,Maharashtra,North,Electronics,Laptop,Consumer,1585.36,208.43,0.46,6
11735,2024-03-24,West Bengal,West,Electronics,Echo Dot,Consumer,26582.62,2196.82,0.18,4
11736,2023-08-09,West Bengal,South,Electronics,Bose Headphones,Consumer,25351.36,3605.75,0.41,5
11737,2023-09-05,Maharashtra,East,Apparel,Jeans,Corporate,25640.26,4186.95,0.21,3
11738,2024-04-18,Tamil Nadu,West,Electronics,Tablet,Consumer,8241.74,1124.56,0.38,9
11739,2023-02-09,West Bengal,South,Apparel,Shoes,Consumer,3464.53,672.94,0.09,9
11740,2023-04-29,Maharashtra,North,Home Appliances,Mixer,Consumer,9308.37,1689.62,0.12,2
11741,2023-03-18,Maharashtra,North,Home Appliances,Microwave,Consumer,10682.16,1401.21,0.26,1
11742,2023-12-23,Tamil Nadu,North,Home Appliances,Microwave,Corporate,3445.45,519.88,0.33,4
11743,2023-04-21,Maharashtra,East,Electronics,Laptop,Consumer,21517.17,2418.3,0.17,1
11744,2024-03-21,Telangana,South,Electronics,Bose Headphones,Corporate,17420.41,887.94,0.37,8
11745,2023-08-06,West Bengal,East,Electronics,Bose Headphones,Corporate,15734.24,1807.61,0.47,4
11746,2023-04-25,Telangana,North,Apparel,T-Shirt,Corporate,19105.34,2043.54,0.04,4
11747,2024-07-07,Karnataka,South,Home Appliances,Mixer,Consumer,48156.64,3074.68,0.18,2
11748,2023-01-22,Delhi,West,Electronics,Tablet,Consumer,33043.29,3427.75,0.19,1
11749,2023-04-24,West Bengal,West,Apparel,Shoes,Consumer,2699.18,461.69,0.31,1
11750,2023-04-18,Tamil Nadu,East,Apparel,Jeans,Consumer,4684.38,448.25,0.13,5
11751,2024-03-15,Telangana,West,Electronics,Smartphone,Consumer,31455.49,3836.09,0.21,4
11752,2023-11-23,Karnataka,South,Home Appliances,Refrigerator,Corporate,6209.77,772.47,0.15,9
11753,2024-01-09,Telangana,West,Electronics,Echo Dot,Consumer,48224.94,3183.44,0.22,2
11754,2023-06-30,Delhi,West,Apparel,Jeans,Corporate,33024.42,4224.95,0.22,4
11755,2023-04-09,Delhi,West,Apparel,Jacket,Corporate,20952.56,3746.44,0.06,8
11756,2023-03-12,Maharashtra,South,Apparel,Jeans,Corporate,46361.39,3382.66,0.03,9
11757,2023-01-13,West Bengal,West,Home Appliances,Washing Machine,Corporate,15908.89,1942.44,0.07,9
11758,2024-04-16,West Bengal,South,Apparel,Jacket,Consumer,41569.7,2647.08,0.08,8
11759,2023-12-21,West Bengal,West,Home Appliances,Mixer,Consumer,18990.43,2500.55,0.46,3
11760,2024-07-03,Tamil Nadu,West,Home Appliances,Mixer,Corporate,40981.33,7698.37,0.09,9
11761,2023-04-19,Delhi,North,Electronics,Smartphone,Corporate,43684.36,3834.08,0.28,4
11762,2023-02-24,Karnataka,North,Home Appliances,Mixer,Consumer,34957.2,3472.58,0.06,5
11763,2023-08-25,West Bengal,West,Apparel,Jacket,Consumer,14168.64,1427.94,0.0,2
11764,2023-09-26,West Bengal,North,Electronics,Bose Headphones,Consumer,48192.65,10214.27,0.02,2
11765,2023-10-08,Delhi,West,Home Appliances,Microwave,Consumer,10341.25,728.78,0.25,9
11766,2024-04-04,Tamil Nadu,West,Electronics,Echo Dot,Corporate,18250.32,1212.78,0.41,9
11767,2023-08-11,Maharashtra,North,Electronics,Echo Dot,Corporate,36549.3,8587.35,0.04,3
11768,2023-03-17,Karnataka,North,Home Appliances,Washing Machine,Consumer,30519.05,3454.69,0.37,7
11769,2023-06-30,Delhi,West,Apparel,Jacket,Consumer,41979.03,2863.28,0.1,6
11770,2023-11-01,Delhi,North,Electronics,Bose Headphones,Corporate,1711.7,179.88,0.13,3
11771,2023-04-07,Karnataka,West,Home Appliances,Refrigerator,Consumer,40529.59,4585.97,0.49,2
11772,2023-12-17,Telangana,West,Electronics,Smartphone,Corporate,2213.67,336.96,0.37,2
11773,2024-01-24,West Bengal,West,Apparel,Jeans,Corporate,34457.26,2320.71,0.48,8
11774,2024-01-04,Delhi,North,Apparel,Shoes,Consumer,2027.84,147.17,0.44,2
11775,2023-02-18,Tamil Nadu,West,Home Appliances,Mixer,Corporate,41297.88,7198.56,0.18,2
11776,2023-03-27,Maharashtra,North,Electronics,Laptop,Corporate,20576.28,875.18,0.45,4
11777,2024-07-22,Telangana,West,Electronics,Echo Dot,Corporate,30505.52,1328.43,0.17,3
11778,2023-10-30,Karnataka,East,Electronics,Laptop,Consumer,36731.89,3159.76,0.48,3
11779,2023-03-31,Telangana,South,Home Appliances,Microwave,Consumer,15695.8,1397.42,0.22,2
11780,2023-09-16,Karnataka,East,Electronics,Tablet,Corporate,22201.08,3585.29,0.1,9
11781,2024-05-25,Maharashtra,South,Electronics,Smartphone,Corporate,3697.15,191.4,0.25,4
11782,2024-07-25,Maharashtra,South,Electronics,Bose Headphones,Consumer,36503.17,8912.16,0.0,1
11783,2024-04-02,Telangana,South,Home Appliances,Microwave,Corporate,14229.59,1585.59,0.41,4
11784,2023-09-30,Maharashtra,East,Home Appliances,Refrigerator,Consumer,43607.77,5307.76,0.49,7
11785,2023-09-14,Maharashtra,West,Apparel,Shoes,Consumer,34883.17,4444.97,0.17,7
11786,2023-01-31,Karnataka,South,Apparel,Shoes,Consumer,28030.49,1744.6,0.11,9
11787,2024-02-04,Maharashtra,South,Home Appliances,Washing Machine,Corporate,33884.59,4769.96,0.4,8
11788,2023-10-16,Telangana,North,Electronics,Smartphone,Corporate,2644.87,320.69,0.43,5
11789,2024-04-17,Karnataka,East,Electronics,Bose Headphones,Corporate,26322.77,1954.85,0.21,9
11790,2023-09-30,West Bengal,South,Electronics,Echo Dot,Corporate,41180.78,2951.28,0.47,9
11791,2023-01-04,Delhi,West,Home Appliances,Microwave,Corporate,42324.08,7849.69,0.2,5
11792,2023-05-28,Tamil Nadu,North,Electronics,Tablet,Corporate,11632.49,849.45,0.37,5
11793,2024-03-08,Tamil Nadu,South,Apparel,Jacket,Corporate,34598.22,7555.82,0.11,8
11794,2023-03-25,Delhi,South,Electronics,Laptop,Consumer,21119.2,2332.69,0.34,4
11795,2024-02-08,Tamil Nadu,West,Electronics,Bose Headphones,Corporate,6545.96,839.91,0.24,2
11796,2023-04-20,West Bengal,North,Electronics,Laptop,Corporate,36419.92,4820.62,0.09,5
11797,2024-05-13,Delhi,West,Electronics,Smartphone,Corporate,47966.1,7365.94,0.12,4
11798,2024-03-30,Karnataka,East,Electronics,Tablet,Corporate,39906.31,3153.8,0.14,6
11799,2024-01-26,Telangana,West,Home Appliances,Mixer,Consumer,13197.35,1614.83,0.06,6
11800,2023-03-20,Karnataka,West,Home Appliances,Washing Machine,Consumer,4971.15,567.1,0.03,2
11801,2023-07-30,Tamil Nadu,South,Electronics,Bose Headphones,Consumer,29392.88,3264.41,0.03,6
11802,2023-02-10,Delhi,West,Electronics,Echo Dot,Consumer,10823.89,540.6,0.46,6
11803,2024-01-09,Telangana,North,Apparel,Jeans,Consumer,7853.39,665.83,0.16,2
11804,2023-03-01,Karnataka,East,Electronics,Laptop,Corporate,22693.43,3981.63,0.05,7
11805,2023-11-25,Karnataka,South,Electronics,Echo Dot,Corporate,25885.49,2711.95,0.02,2
11806,2024-06-10,Delhi,North,Apparel,T-Shirt,Corporate,30363.53,4801.73,0.25,6
11807,2024-03-15,Telangana,East,Apparel,Shoes,Consumer,4784.52,203.74,0.46,2
11808,2024-04-11,Maharashtra,West,Home Appliances,Refrigerator,Consumer,19256.1,3871.65,0.1,6
11809,2023-02-18,Karnataka,East,Apparel,T-Shirt,Corporate,33300.73,2161.21,0.22,8
11810,2024-08-09,West Bengal,North,Apparel,T-Shirt,Consumer,31940.29,2340.6,0.29,4
11811,2024-02-15,Delhi,West,Home Appliances,Refrigerator,Consumer,20696.15,1983.63,0.37,9
11812,2023-07-14,Tamil Nadu,North,Apparel,T-Shirt,Consumer,31671.7,5168.57,0.08,8
11813,2024-08-15,Delhi,East,Apparel,Jeans,Corporate,13334.3,555.63,0.4,8
11814,2024-08-22,Telangana,South,Apparel,Jeans,Consumer,24252.99,1373.96,0.49,8
11815,2024-01-05,Karnataka,East,Electronics,Laptop,Consumer,41814.58,2739.78,0.03,3
11816,2023-02-23,Delhi,East,Home Appliances,Washing Machine,Consumer,5319.65,230.1,0.28,9
11817,2023-07-23,Karnataka,North,Electronics,Echo Dot,Consumer,598.24,74.7,0.42,4
11818,2023-05-21,Telangana,South,Apparel,Jeans,Consumer,17245.49,875.86,0.18,2
11819,2023-03-25,Karnataka,North,Home Appliances,Microwave,Consumer,21181.64,693.31,0.44,1
11820,2023-01-24,Maharashtra,North,Apparel,Jacket,Consumer,28988.28,3585.15,0.34,3
11821,2023-09-29,Maharashtra,South,Electronics,Laptop,Corporate,34390.21,2445.8,0.05,6
11822,2024-08-12,Tamil Nadu,West,Home Appliances,Microwave,Consumer,21556.98,2356.2,0.41,8
11823,2023-02-09,Maharashtra,East,Apparel,Jeans,Consumer,22118.88,1094.55,0.44,6
11824,2023-10-11,Maharashtra,North,Electronics,Laptop,Corporate,28267.0,5603.81,0.16,9
11825,2024-07-07,Karnataka,South,Home Appliances,Refrigerator,Consumer,11927.07,474.59,0.33,6
11826,2024-04-20,Telangana,South,Electronics,Tablet,Consumer,30555.28,3862.23,0.34,6
11827,2023-07-09,Delhi,East,Electronics,Echo Dot,Consumer,40321.29,5037.47,0.44,9
11828,2023-01-10,Karnataka,East,Apparel,Jeans,Corporate,32400.28,5579.72,0.17,2
11829,2024-07-22,Karnataka,West,Home Appliances,Microwave,Corporate,25663.43,3638.19,0.31,2
11830,2024-02-08,West Bengal,West,Electronics,Bose Headphones,Consumer,44571.38,7092.95,0.34,7
11831,2023-12-31,Delhi,South,Apparel,Shoes,Corporate,45505.62,7989.9,0.04,3
11832,2023-07-01,Maharashtra,North,Electronics,Echo Dot,Consumer,10172.73,570.95,0.38,5
11833,2024-02-02,Tamil Nadu,South,Home Appliances,Microwave,Corporate,27989.36,1834.49,0.01,8
11834,2023-12-25,Telangana,North,Electronics,Echo Dot,Corporate,25949.66,3528.38,0.21,1
11835,2023-09-12,West Bengal,South,Electronics,Laptop,Consumer,6239.3,410.14,0.24,8
11836,2024-04-15,Delhi,North,Home Appliances,Washing Machine,Corporate,14168.82,3077.41,0.1,6
11837,2023-07-08,Delhi,South,Apparel,T-Shirt,Corporate,3434.0,333.51,0.43,8
11838,2024-03-17,Delhi,South,Apparel,T-Shirt,Corporate,20215.31,2363.08,0.43,9
11839,2023-10-19,Maharashtra,North,Apparel,Jacket,Corporate,24717.42,1343.77,0.5,2
11840,2023-10-08,Delhi,North,Electronics,Bose Headphones,Corporate,14472.72,2523.99,0.05,7
11841,2023-04-13,West Bengal,East,Electronics,Bose Headphones,Consumer,37565.38,2653.16,0.48,2
11842,2023-03-19,West Bengal,West,Apparel,T-Shirt,Consumer,31924.84,6761.66,0.09,8
11843,2024-07-24,Telangana,East,Electronics,Tablet,Consumer,20422.76,1570.78,0.03,7
11844,2024-05-25,Karnataka,South,Apparel,Shoes,Consumer,46356.12,4874.94,0.45,1
11845,2024-06-30,Karnataka,East,Apparel,Jeans,Corporate,25137.16,4351.21,0.2,7
11846,2024-08-18,Telangana,South,Electronics,Tablet,Consumer,37146.81,4574.51,0.1,2
11847,2023-12-04,Telangana,South,Home Appliances,Mixer,Consumer,24514.08,3259.83,0.39,2
11848,2024-02-25,West Bengal,North,Electronics,Echo Dot,Corporate,13515.82,860.64,0.2,6
11849,2024-04-06,Maharashtra,South,Home Appliances,Microwave,Corporate,38867.28,2655.13,0.34,4
11850,2023-06-21,Maharashtra,South,Electronics,Smartphone,Consumer,17759.47,559.09,0.39,5
11851,2023-09-10,West Bengal,North,Electronics,Echo Dot,Consumer,35701.54,6308.98,0.29,2
11852,2023-09-17,West Bengal,East,Apparel,T-Shirt,Corporate,16970.74,1180.75,0.44,4
11853,2023-01-04,Telangana,South,Electronics,Laptop,Corporate,14516.88,2385.77,0.19,9
11854,2023-11-18,Delhi,West,Electronics,Laptop,Corporate,18215.46,855.8,0.35,3
11855,2023-04-07,Maharashtra,West,Electronics,Echo Dot,Consumer,10312.4,381.06,0.31,7
11856,2024-06-23,West Bengal,West,Electronics,Laptop,Consumer,9482.68,362.52,0.32,5
11857,2023-11-05,West Bengal,West,Electronics,Echo Dot,Corporate,29802.97,1592.26,0.34,2
11858,2023-07-25,Telangana,South,Home Appliances,Mixer,Corporate,3915.49,286.17,0.19,5
11859,2024-03-08,Maharashtra,South,Electronics,Laptop,Consumer,4941.09,908.64,0.23,7
11860,2024-08-19,Delhi,South,Electronics,Smartphone,Corporate,38070.85,2632.93,0.33,6
11861,2023-06-08,West Bengal,East,Apparel,Jeans,Consumer,29867.41,4777.27,0.35,7
11862,2023-11-05,West Bengal,East,Electronics,Smartphone,Corporate,26898.11,6567.86,0.0,8
11863,2023-05-22,Telangana,North,Apparel,Jacket,Corporate,15456.0,1807.15,0.32,1
11864,2024-03-27,Telangana,South,Home Appliances,Refrigerator,Corporate,31832.53,6316.23,0.05,4
11865,2023-01-23,Karnataka,West,Apparel,Jeans,Consumer,40460.64,5312.14,0.13,7
11866,2023-10-27,West Bengal,South,Apparel,T-Shirt,Corporate,15023.74,1636.19,0.32,7
11867,2024-08-15,Maharashtra,North,Home Appliances,Mixer,Corporate,13763.11,1672.85,0.46,2
11868,2024-04-29,Telangana,West,Home Appliances,Microwave,Consumer,11157.77,1804.78,0.06,3
11869,2023-06-05,Maharashtra,North,Apparel,T-Shirt,Corporate,35825.69,5063.87,0.09,6
11870,2023-12-20,Karnataka,East,Electronics,Echo Dot,Consumer,31853.99,4918.38,0.28,3
11871,2024-06-06,Karnataka,East,Electronics,Laptop,Consumer,41049.11,2643.74,0.34,1
11872,2024-07-19,Karnataka,South,Electronics,Smartphone,Consumer,38177.48,1615.22,0.16,3
11873,2023-07-08,Karnataka,West,Electronics,Smartphone,Consumer,29606.73,3132.28,0.36,9
11874,2024-07-01,Karnataka,East,Electronics,Bose Headphones,Consumer,45291.1,1914.97,0.45,4
11875,2023-05-01,Karnataka,West,Electronics,Echo Dot,Corporate,28990.81,1576.83,0.39,3
11876,2024-01-15,Karnataka,South,Electronics,Smartphone,Consumer,22927.27,1874.4,0.04,1
11877,2023-04-03,Delhi,North,Electronics,Smartphone,Corporate,19162.76,1380.67,0.37,7
11878,2023-04-01,Telangana,South,Electronics,Bose Headphones,Consumer,7973.57,1386.47,0.27,8
11879,2024-08-15,Karnataka,East,Electronics,Echo Dot,Consumer,25986.15,942.04,0.4,3
11880,2024-06-18,Maharashtra,North,Electronics,Tablet,Corporate,31726.37,3770.6,0.25,8
11881,2023-03-14,Maharashtra,South,Electronics,Laptop,Consumer,30448.62,3086.01,0.22,5
11882,2024-01-06,Telangana,South,Electronics,Echo Dot,Consumer,17257.71,1983.69,0.26,4
11883,2023-06-23,Karnataka,South,Home Appliances,Refrigerator,Consumer,24574.24,2581.21,0.03,2
11884,2023-02-15,Maharashtra,West,Apparel,T-Shirt,Consumer,45749.48,9036.33,0.09,2
11885,2024-02-02,Telangana,West,Apparel,Jeans,Corporate,40642.14,1314.24,0.42,1
11886,2024-02-26,Telangana,North,Apparel,Shoes,Consumer,4296.65,688.88,0.29,2
11887,2024-08-01,Karnataka,South,Electronics,Smartphone,Consumer,20634.23,4516.81,0.05,8
11888,2023-01-13,Maharashtra,East,Electronics,Bose Headphones,Consumer,38174.06,5285.13,0.05,2
11889,2024-03-14,Telangana,North,Electronics,Laptop,Consumer,4018.95,639.19,0.28,2
11890,2023-06-14,Tamil Nadu,South,Apparel,Shoes,Corporate,5289.82,474.01,0.5,8
11891,2023-03-03,Telangana,West,Apparel,Jacket,Consumer,30558.11,2497.88,0.29,4
11892,2023-08-03,Delhi,South,Apparel,Jeans,Corporate,28244.71,1972.78,0.39,8
11893,2023-03-18,Delhi,East,Apparel,Jacket,Consumer,21192.92,1104.85,0.37,9
11894,2023-07-26,Tamil Nadu,West,Apparel,Jeans,Consumer,48922.05,7032.63,0.41,6
11895,2024-04-01,Karnataka,North,Electronics,Smartphone,Corporate,45962.95,5935.56,0.02,1
11896,2023-03-16,West Bengal,South,Home Appliances,Refrigerator,Corporate,18905.07,2454.83,0.41,9
11897,2024-06-16,West Bengal,North,Electronics,Smartphone,Corporate,15298.77,1696.73,0.12,4
11898,2023-09-22,Tamil Nadu,East,Electronics,Tablet,Consumer,25601.91,4131.95,0.34,3
11899,2023-05-01,Delhi,North,Electronics,Smartphone,Consumer,35513.83,2042.35,0.4,5
11900,2023-01-27,Tamil Nadu,West,Home Appliances,Refrigerator,Corporate,11394.68,1037.5,0.34,4
11901,2024-07-31,Telangana,North,Apparel,Jeans,Consumer,12989.48,1397.91,0.06,2
11902,2023-11-15,Maharashtra,South,Electronics,Echo Dot,Corporate,16406.16,1466.75,0.09,1
11903,2024-03-19,Delhi,North,Electronics,Bose Headphones,Consumer,32026.69,1802.74,0.25,7
11904,2024-03-09,Telangana,East,Apparel,Jeans,Consumer,11266.07,895.31,0.41,2
11905,2023-10-15,Telangana,East,Electronics,Echo Dot,Consumer,3137.62,335.04,0.26,6
11906,2023-09-13,Tamil Nadu,West,Electronics,Laptop,Corporate,35535.07,2300.62,0.33,2
11907,2023-06-17,Maharashtra,East,Home Appliances,Refrigerator,Consumer,4340.93,342.69,0.2,2
11908,2024-05-01,Delhi,South,Apparel,Jacket,Corporate,21092.0,3082.03,0.18,9
11909,2024-01-27,Delhi,North,Home Appliances,Mixer,Consumer,46077.05,8554.47,0.19,8
11910,2023-06-22,West Bengal,North,Electronics,Laptop,Consumer,21378.93,3542.53,0.32,3
11911,2023-02-25,West Bengal,East,Electronics,Smartphone,Corporate,2415.5,255.59,0.42,6
11912,2024-06-28,Karnataka,South,Home Appliances,Refrigerator,Corporate,22475.57,1788.42,0.36,9
11913,2023-08-17,Karnataka,West,Electronics,Bose Headphones,Corporate,10439.91,1023.02,0.32,3
11914,2023-07-05,Delhi,East,Apparel,Shoes,Corporate,33741.96,2464.92,0.37,5
11915,2023-09-29,Maharashtra,South,Electronics,Smartphone,Consumer,39028.01,2904.45,0.46,2
11916,2023-02-26,Tamil Nadu,South,Electronics,Smartphone,Consumer,28860.48,3753.79,0.25,4
11917,2023-10-08,Telangana,West,Electronics,Laptop,Corporate,6711.68,317.78,0.3,6
11918,2024-06-14,Tamil Nadu,South,Apparel,Jeans,Corporate,27638.08,3890.55,0.32,3
11919,2024-01-27,Maharashtra,East,Home Appliances,Mixer,Corporate,47294.64,7238.73,0.2,3
11920,2023-05-13,Tamil Nadu,South,Electronics,Laptop,Corporate,5804.8,452.37,0.04,3
11921,2024-02-23,Maharashtra,North,Electronics,Echo Dot,Corporate,46668.56,4741.52,0.5,6
11922,2023-06-12,Maharashtra,South,Electronics,Echo Dot,Consumer,11028.16,1287.8,0.25,5
11923,2023-01-07,Tamil Nadu,South,Electronics,Laptop,Corporate,35614.91,2934.15,0.22,8
11924,2024-01-31,Karnataka,North,Electronics,Laptop,Consumer,49925.03,8982.07,0.04,6
11925,2023-03-26,Tamil Nadu,East,Electronics,Bose Headphones,Consumer,29534.88,5089.95,0.1,9
11926,2023-04-01,Tamil Nadu,East,Apparel,Shoes,Consumer,38493.61,4212.86,0.35,4
11927,2023-10-05,Tamil Nadu,East,Electronics,Echo Dot,Consumer,26497.24,1216.02,0.41,5
11928,2023-01-16,Telangana,East,Electronics,Tablet,Consumer,11480.76,567.5,0.19,9
11929,2023-03-30,West Bengal,West,Electronics,Smartphone,Consumer,1435.81,108.77,0.26,5
11930,2023-01-15,Karnataka,West,Electronics,Smartphone,Consumer,41329.65,6493.19,0.19,3
11931,2023-09-25,Telangana,West,Electronics,Laptop,Consumer,20895.46,3435.49,0.05,3
11932,2023-03-08,Delhi,North,Electronics,Laptop,Corporate,24982.19,678.1,0.47,5
11933,2023-08-04,Tamil Nadu,East,Electronics,Laptop,Corporate,954.75,91.29,0.21,9
11934,2023-08-31,Telangana,West,Electronics,Laptop,Consumer,26796.51,2338.53,0.39,5
11935,2024-07-31,Telangana,North,Apparel,T-Shirt,Corporate,13806.94,1182.88,0.16,5
11936,2024-01-29,West Bengal,West,Electronics,Echo Dot,Consumer,26350.92,4347.74,0.19,1
11937,2023-05-31,Karnataka,East,Home Appliances,Refrigerator,Corporate,11673.27,1012.14,0.23,5
11938,2023-12-12,Karnataka,East,Apparel,Jacket,Corporate,16564.6,1284.29,0.19,4
11939,2024-01-26,Karnataka,South,Home Appliances,Washing Machine,Corporate,37313.79,3592.27,0.06,4
11940,2023-10-25,Maharashtra,North,Electronics,Laptop,Consumer,41781.47,5754.15,0.22,9
11941,2024-02-27,West Bengal,West,Apparel,Shoes,Corporate,6028.55,288.56,0.35,7
11942,2024-07-07,Tamil Nadu,South,Electronics,Echo Dot,Consumer,26175.48,2458.62,0.16,5
11943,2023-09-30,Telangana,South,Electronics,Smartphone,Consumer,29276.07,3254.42,0.39,8
11944,2024-06-29,Delhi,South,Apparel,Shoes,Corporate,22700.73,2055.17,0.46,9
11945,2024-03-28,Maharashtra,East,Electronics,Echo Dot,Corporate,2065.91,117.63,0.02,7
11946,2023-10-21,Telangana,South,Apparel,Shoes,Corporate,36380.73,5279.9,0.23,6
11947,2024-08-12,Telangana,West,Apparel,T-Shirt,Consumer,39187.73,3424.82,0.47,7
11948,2024-01-17,Maharashtra,South,Electronics,Tablet,Corporate,42124.82,4652.29,0.36,4
11949,2023-11-09,Tamil Nadu,East,Home Appliances,Mixer,Consumer,14628.44,1211.6,0.23,7
11950,2024-04-11,Maharashtra,East,Apparel,Shoes,Corporate,12633.38,1297.21,0.06,1
11951,2024-03-07,West Bengal,East,Apparel,Jeans,Corporate,15680.75,2684.67,0.04,3
11952,2023-10-30,Tamil Nadu,East,Electronics,Echo Dot,Corporate,35856.15,6871.72,0.18,6
11953,2023-05-06,West Bengal,South,Electronics,Bose Headphones,Corporate,8515.75,1199.51,0.22,4
11954,2024-04-27,Tamil Nadu,West,Electronics,Bose Headphones,Corporate,28354.65,2316.5,0.12,2
11955,2023-08-09,Tamil Nadu,West,Home Appliances,Mixer,Corporate,37768.43,5834.95,0.34,2
11956,2023-09-01,Delhi,East,Apparel,Jacket,Consumer,31414.59,5281.37,0.3,7
11957,2024-02-12,West Bengal,South,Electronics,Tablet,Consumer,28505.11,1763.61,0.32,2
11958,2023-02-15,Karnataka,North,Electronics,Smartphone,Consumer,28797.49,3184.04,0.22,4
11959,2024-07-17,Delhi,West,Electronics,Smartphone,Corporate,11366.65,2612.24,0.07,6
11960,2024-06-10,Delhi,East,Electronics,Tablet,Consumer,31097.09,2263.24,0.37,5
11961,2024-05-31,Telangana,West,Home Appliances,Washing Machine,Corporate,18608.32,1438.96,0.46,4
11962,2024-06-13,Tamil Nadu,North,Electronics,Bose Headphones,Corporate,44764.45,8170.75,0.02,6
11963,2024-05-22,Tamil Nadu,West,Apparel,Shoes,Corporate,9119.8,1906.83,0.14,7
11964,2023-02-09,West Bengal,North,Electronics,Smartphone,Corporate,45513.44,6354.02,0.38,1
11965,2023-12-13,Tamil Nadu,East,Apparel,T-Shirt,Corporate,37759.67,3699.42,0.0,9
11966,2023-02-26,Telangana,East,Apparel,T-Shirt,Corporate,7880.99,373.95,0.42,2
11967,2023-11-18,Delhi,North,Electronics,Tablet,Corporate,14479.18,2208.02,0.26,3
11968,2023-09-04,Delhi,North,Home Appliances,Refrigerator,Consumer,12262.46,2008.57,0.14,1
11969,2024-02-21,Maharashtra,East,Electronics,Smartphone,Consumer,48769.44,4183.12,0.0,8
11970,2024-05-28,Maharashtra,North,Electronics,Laptop,Corporate,8448.28,1289.62,0.04,5
11971,2023-09-15,Maharashtra,East,Home Appliances,Refrigerator,Corporate,24017.22,2613.48,0.48,1
